payment_id,order_id,payment_type,payment_amount,payment_date,payment_status
700,700,cash,674282,2026-01-14,completed
701,701,upi,122965,2023-05-07,return
702,702,upi,262224,2025-01-31,completed
703,703,cash,139098,2024-10-08,completed
704,704,upi,424011,2023-07-18,completed
705,705,upi,2379505,2024-06-28,completed
706,706,card,381973,2023-08-31,completed
707,707,card,757724,2026-01-22,completed
708,708,card,819029,2023-04-13,completed
709,709,card,2848078,2023-09-08,completed
710,710,cash,1532833,2023-08-26,completed
711,711,cash,349202,2025-09-11,pending
712,712,upi,1369844,2023-07-26,completed
713,713,cash,2377745,2026-03-09,failed
714,714,upi,87182,2025-01-16,completed
715,715,upi,711119,2023-01-05,completed
716,716,upi,2139520,2025-03-13,pending
717,717,cash,599270,2025-08-30,completed
718,718,upi,949266,2025-12-28,completed
719,719,upi,653603,2023-07-25,completed
720,720,cash,517464,2025-11-20,completed
721,721,upi,1401192,2023-04-06,failed
722,722,cash,180105,2023-04-01,completed
723,723,upi,1089172,2025-11-27,completed
724,724,upi,756935,2024-11-22,completed
725,725,card,1088790,2026-01-09,pending
726,726,cash,264368,2026-05-19,completed
727,727,upi,626071,2024-04-17,failed
728,728,cash,1165227,2023-07-31,completed
729,729,card,2064908,2025-08-01,completed
730,730,cash,1853129,2024-11-30,failed
731,731,card,156014,2025-09-24,completed
732,732,cash,154415,2024-12-23,pending
733,733,card,516926,2024-02-01,completed
734,734,card,385569,2026-03-27,failed
735,735,upi,571613,2024-05-07,completed
736,736,upi,1578760,2025-08-26,completed
737,737,card,912728,2025-05-28,completed
738,738,upi,796975,2025-05-09,completed
739,739,card,363900,2023-12-13,completed
740,740,card,303600,2026-02-25,completed
741,741,card,394480,2024-10-22,completed
742,742,card,1496917,2024-03-08,completed
743,743,upi,2108569,2025-04-09,completed
744,744,cash,135800,2023-01-26,completed
745,745,cash,441449,2023-10-13,completed
746,746,upi,16395,2026-05-30,pending
747,747,card,668269,2025-10-01,completed
748,748,upi,355811,2026-02-27,completed
749,749,cash,1194703,2023-08-15,completed
750,750,upi,629679,2024-07-06,completed
751,751,cash,1879944,2026-04-05,completed
752,752,cash,567006,2023-12-19,completed
753,753,upi,268892,2025-10-22,completed
754,754,cash,376028,2023-07-11,completed
755,755,upi,1129611,2023-01-16,pending
756,756,cash,917920,2026-05-07,completed
757,757,cash,2743940,2024-01-09,completed
758,758,card,653702,2026-06-01,completed
759,759,upi,678797,2023-04-05,pending
760,760,upi,2425501,2026-04-06,return
761,761,cash,346542,2025-11-18,completed
762,762,card,1074102,2025-11-21,completed
763,763,cash,111357,2023-09-14,failed
764,764,card,188236,2024-04-23,completed
765,765,card,546603,2023-03-19,completed
766,766,upi,262888,2025-07-16,pending
767,767,upi,239742,2024-09-02,pending
768,768,upi,356674,2025-03-08,completed
769,769,card,236041,2025-07-08,completed
770,770,cash,118370,2023-03-15,completed
771,771,upi,1662710,2025-03-07,completed
772,772,cash,959700,2026-07-17,failed
773,773,card,50392,2024-05-24,completed
774,774,upi,131607,2024-12-30,failed
775,775,upi,1598523,2025-10-04,return
776,776,card,1369285,2025-07-08,completed
777,777,cash,81795,2023-02-01,completed
778,778,upi,1066608,2023-02-13,completed
779,779,upi,1374849,2024-06-09,completed
780,780,card,92796,2025-10-25,completed
781,781,upi,1933732,2023-08-07,completed
782,782,upi,201173,2025-12-03,completed
783,783,upi,25490,2023-11-27,pending
784,784,card,1603880,2024-05-11,completed
785,785,card,1523190,2023-06-04,completed
786,786,cash,195854,2026-01-28,completed
787,787,card,334574,2026-05-15,completed
788,788,card,460606,2024-03-17,completed
789,789,cash,360976,2024-09-06,completed
790,790,card,1674470,2025-06-23,completed
791,791,cash,583776,2025-12-18,completed
792,792,card,3318801,2024-10-29,completed
793,793,upi,147163,2024-10-13,completed
794,794,upi,1141782,2025-12-02,completed
795,795,card,128440,2025-03-23,completed
796,796,card,2291810,2025-07-30,failed
797,797,card,1983239,2024-02-06,completed
798,798,cash,485608,2024-12-21,completed
799,799,upi,309189,2024-11-10,completed
800,800,cash,2223128,2024-10-11,completed
801,801,card,513253,2025-12-22,completed
802,802,cash,635012,2026-07-02,completed
803,803,upi,1907347,2024-01-16,completed
804,804,upi,1459954,2023-08-20,pending
805,805,upi,764592,2024-08-17,completed
806,806,cash,413850,2023-12-18,pending
807,807,upi,957436,2023-06-25,completed
808,808,upi,1308166,2025-11-07,failed
809,809,upi,432522,2025-11-05,return
810,810,upi,1153828,2024-06-11,completed
811,811,upi,176738,2023-10-16,completed
812,812,upi,691985,2024-03-18,failed
813,813,cash,151640,2023-11-20,completed
814,814,card,611964,2023-06-06,completed
815,815,card,1804527,2024-09-05,completed
816,816,cash,625263,2023-10-20,completed
817,817,cash,1276879,2023-10-03,completed
818,818,cash,815338,2025-01-23,failed
819,819,cash,10492,2023-06-26,failed
820,820,card,1160268,2025-10-18,failed
821,821,upi,42246,2024-04-01,completed
822,822,upi,519043,2024-08-01,completed
823,823,upi,848925,2025-07-23,failed
824,824,card,574980,2023-01-21,completed
825,825,card,1131945,2025-05-14,completed
826,826,card,38730,2026-03-01,completed
827,827,cash,187060,2025-04-10,completed
828,828,card,2069881,2024-02-29,completed
829,829,card,617771,2023-05-14,completed
830,830,card,523365,2024-06-01,completed
831,831,card,575657,2026-01-26,return
832,832,cash,213990,2023-10-22,pending
833,833,card,173377,2023-08-02,completed
834,834,card,614473,2024-02-24,completed
835,835,upi,140718,2025-08-11,completed
836,836,upi,1187935,2026-05-23,completed
837,837,cash,33128,2024-09-29,completed
838,838,card,1719769,2023-01-03,completed
839,839,card,627107,2025-03-24,completed
840,840,upi,1909702,2025-01-20,pending
841,841,upi,499142,2023-08-29,pending
842,842,card,433650,2023-04-24,completed
843,843,card,1020998,2024-04-10,completed
844,844,cash,146350,2023-06-03,failed
845,845,upi,543995,2023-08-26,completed
846,846,card,158149,2025-03-06,failed
847,847,card,451517,2026-06-20,completed
848,848,cash,322570,2025-06-27,completed
849,849,cash,1504602,2024-11-22,completed
850,850,cash,23056,2026-01-18,completed
851,851,cash,1794625,2023-05-12,completed
852,852,upi,99084,2025-08-06,completed
853,853,card,1683524,2025-08-16,completed
854,854,card,771418,2025-02-27,completed
855,855,card,759564,2024-01-13,completed
856,856,cash,363522,2025-08-08,completed
857,857,cash,618278,2025-02-22,completed
858,858,cash,546814,2024-04-07,completed
859,859,cash,131309,2026-07-31,completed
860,860,card,331344,2023-11-05,completed
861,861,cash,811625,2024-08-15,completed
862,862,upi,757409,2024-03-20,completed
863,863,upi,66334,2024-07-15,completed
864,864,upi,1428338,2025-10-20,pending
865,865,upi,114856,2023-01-12,completed
866,866,cash,162613,2025-09-17,return
867,867,upi,661870,2025-09-09,completed
868,868,upi,807207,2024-03-30,completed
869,869,cash,551065,2023-10-21,completed
870,870,card,693449,2024-04-29,failed
871,871,upi,33110,2023-09-20,completed
872,872,upi,147433,2025-08-27,failed
873,873,upi,697924,2024-01-10,completed
874,874,upi,941762,2023-02-08,completed
875,875,upi,517302,2024-05-18,completed
876,876,cash,103009,2025-05-08,pending
877,877,cash,633085,2024-09-20,pending
878,878,card,324926,2026-06-04,failed
879,879,upi,2598573,2024-04-14,completed
880,880,upi,571215,2025-04-03,completed
881,881,card,98454,2024-07-11,completed
882,882,card,909197,2023-05-04,completed
883,883,card,1516054,2026-04-20,completed
884,884,upi,654777,2025-05-25,completed
885,885,card,631779,2024-05-30,pending
886,886,cash,335617,2025-06-07,completed
887,887,upi,560478,2023-06-29,completed
888,888,card,723357,2024-03-06,failed
889,889,card,1079799,2024-02-06,completed
890,890,cash,336930,2024-05-12,pending
891,891,upi,1077198,2023-09-21,completed
892,892,cash,178337,2024-07-03,completed
893,893,card,804015,2025-04-21,completed
894,894,upi,790806,2025-12-25,completed
895,895,upi,633117,2025-02-15,completed
896,896,upi,1047655,2025-06-29,completed
897,897,upi,417909,2026-01-14,failed
898,898,cash,1052670,2026-02-10,completed
899,899,upi,159473,2024-11-03,completed
900,900,card,177636,2025-04-01,completed
901,901,card,339768,2023-07-13,completed
902,902,upi,545139,2024-04-04,completed
903,903,upi,897572,2024-11-11,completed
904,904,card,1597011,2025-09-17,completed
905,905,card,1997915,2024-06-07,completed
906,906,card,484604,2024-04-02,completed
907,907,upi,284416,2026-03-10,completed
908,908,cash,91561,2023-04-16,return
909,909,upi,968703,2025-12-03,completed
910,910,card,1829457,2025-09-10,failed
911,911,card,49693,2024-02-29,completed
912,912,upi,2169847,2024-05-05,completed
913,913,cash,1536582,2024-07-10,completed
914,914,upi,15342,2023-02-25,completed
915,915,card,1867034,2024-05-18,completed
916,916,card,180652,2025-01-27,completed
917,917,card,487802,2024-08-20,return
918,918,cash,17481,2023-08-06,failed
919,919,card,2289947,2023-03-28,completed
920,920,cash,1608943,2025-08-19,completed
921,921,card,1565280,2024-07-03,return
922,922,upi,282300,2025-08-25,pending
923,923,cash,423425,2023-03-29,completed
924,924,card,1667586,2024-07-12,return
925,925,upi,57294,2026-02-04,completed
926,926,upi,692177,2024-05-23,completed
927,927,card,598535,2024-05-14,completed
928,928,cash,242808,2025-01-12,pending
929,929,upi,1090987,2024-06-02,completed
930,930,cash,333282,2025-08-12,pending
931,931,upi,878716,2023-03-03,return
932,932,upi,2037049,2025-07-31,completed
933,933,card,1010891,2025-01-24,completed
934,934,card,1007111,2023-07-27,completed
935,935,upi,425372,2024-09-29,pending
936,936,card,502893,2024-07-20,pending
937,937,card,1466744,2024-09-10,completed
938,938,upi,117567,2023-06-25,completed
939,939,upi,2465821,2024-10-21,completed
940,940,cash,279898,2024-07-28,completed
941,941,cash,290106,2024-05-03,completed
942,942,card,962983,2023-12-19,completed
943,943,card,34215,2024-01-21,completed
944,944,upi,595107,2024-11-06,completed
945,945,upi,492910,2026-03-01,completed
946,946,card,48828,2023-03-02,failed
947,947,upi,930220,2026-01-07,pending
948,948,upi,284196,2024-12-06,completed
949,949,upi,645026,2026-04-29,completed
950,950,upi,685720,2024-04-15,failed
951,951,card,830338,2023-05-12,return
952,952,cash,440728,2023-01-17,completed
953,953,cash,899170,2026-06-08,failed
954,954,upi,1199929,2023-02-02,completed
955,955,upi,1872139,2025-07-09,completed
956,956,upi,572314,2023-05-09,completed
957,957,upi,836015,2025-11-09,completed
958,958,upi,374217,2024-09-17,completed
959,959,cash,52195,2023-07-17,completed
960,960,upi,762073,2025-01-27,completed
961,961,cash,1448058,2023-02-19,pending
962,962,card,442260,2026-04-12,completed
963,963,upi,1899011,2024-05-22,completed
964,964,upi,100638,2024-05-02,completed
965,965,card,863135,2026-07-17,pending
966,966,upi,106748,2025-04-12,completed
967,967,card,1990028,2023-06-29,completed
968,968,upi,1480743,2025-05-26,failed
969,969,card,61220,2025-07-08,completed
970,970,cash,34662,2023-08-22,completed
971,971,upi,304828,2024-12-22,completed
972,972,card,290380,2026-07-28,return
973,973,upi,100899,2024-04-07,pending
974,974,card,1379655,2026-05-22,pending
975,975,upi,1380505,2025-01-03,completed
976,976,upi,1466800,2024-04-09,completed
977,977,upi,1390000,2026-02-08,completed
978,978,upi,1648846,2025-06-23,completed
979,979,upi,69334,2024-08-08,completed
980,980,upi,1439186,2025-05-28,completed
981,981,cash,116805,2026-07-27,completed
982,982,upi,573624,2026-01-06,completed
983,983,cash,492707,2023-01-28,completed
984,984,cash,171582,2025-01-07,completed
985,985,upi,505328,2024-09-03,completed
986,986,card,745105,2025-03-25,completed
987,987,cash,193304,2023-09-19,completed
988,988,cash,861177,2023-12-28,completed
989,989,upi,1280117,2023-10-23,completed
990,990,upi,202245,2024-12-28,completed
991,991,cash,779248,2024-11-06,completed
992,992,upi,84087,2026-06-05,completed
993,993,upi,8358,2023-11-29,failed
994,994,upi,905878,2023-05-09,failed
995,995,upi,61760,2023-07-17,completed
996,996,upi,236764,2023-11-02,completed
997,997,upi,1826192,2024-07-26,completed
998,998,card,1289841,2024-10-22,pending
999,999,cash,1496683,2025-04-22,completed
1000,1000,card,233057,2025-08-05,completed
1001,1001,upi,1512853,2023-01-09,completed
1002,1002,upi,33478,2023-10-26,completed
1003,1003,upi,2271180,2025-09-14,pending
1004,1004,upi,129888,2023-08-08,completed
1005,1005,upi,1217212,2023-11-02,failed
1006,1006,cash,2780388,2024-08-17,completed
1007,1007,cash,219525,2025-10-20,completed
1008,1008,upi,513596,2025-11-11,completed
1009,1009,cash,813130,2025-05-06,completed
1010,1010,card,2388175,2025-08-31,completed
1011,1011,card,135074,2025-05-03,completed
1012,1012,upi,475058,2023-06-27,failed
1013,1013,upi,582590,2024-11-18,completed
1014,1014,upi,233516,2024-02-06,completed
1015,1015,card,961774,2024-10-18,completed
1016,1016,card,232354,2025-06-16,failed
1017,1017,upi,1213010,2025-03-05,pending
1018,1018,upi,854919,2025-07-10,completed
1019,1019,upi,1238833,2024-04-22,completed
1020,1020,upi,938190,2023-12-13,completed
1021,1021,card,2897553,2025-07-21,completed
1022,1022,cash,203940,2024-08-22,completed
1023,1023,cash,1435713,2024-09-09,return
1024,1024,upi,1272766,2023-08-11,pending
1025,1025,upi,391900,2025-04-15,completed
1026,1026,cash,549955,2026-05-15,completed
1027,1027,card,496462,2023-10-12,completed
1028,1028,cash,740990,2026-01-27,completed
1029,1029,card,2088004,2025-01-30,failed
1030,1030,upi,688371,2024-08-29,completed
1031,1031,card,1022428,2023-12-27,completed
1032,1032,upi,1169716,2026-05-04,pending
1033,1033,upi,2817845,2024-10-29,failed
1034,1034,cash,640464,2024-08-16,completed
1035,1035,upi,2020244,2023-03-16,completed
1036,1036,cash,560974,2023-08-27,pending
1037,1037,upi,49519,2023-05-01,completed
1038,1038,upi,131574,2023-05-22,pending
1039,1039,upi,1308994,2026-01-06,completed
1040,1040,card,2620580,2026-05-16,pending
1041,1041,cash,240756,2025-03-11,completed
1042,1042,card,1666156,2023-11-27,completed
1043,1043,cash,472082,2024-12-30,failed
1044,1044,card,1363491,2023-03-30,completed
1045,1045,cash,52605,2023-09-23,return
1046,1046,upi,189990,2023-10-14,failed
1047,1047,upi,3503576,2023-08-17,completed
1048,1048,upi,1299384,2023-01-20,pending
1049,1049,upi,550475,2023-05-26,completed
1050,1050,card,1522081,2023-08-12,completed
1051,1051,upi,190212,2026-06-06,completed
1052,1052,card,443967,2023-10-28,failed
1053,1053,cash,31053,2023-09-26,completed
1054,1054,upi,532167,2025-06-28,return
1055,1055,card,174222,2024-07-11,completed
1056,1056,upi,665354,2024-05-16,completed
1057,1057,cash,203414,2023-05-13,pending
1058,1058,cash,586960,2024-05-23,failed
1059,1059,cash,1436809,2023-01-18,completed
1060,1060,card,1005070,2024-11-04,completed
1061,1061,card,951265,2024-02-08,completed
1062,1062,card,216861,2023-03-01,completed
1063,1063,cash,1330429,2023-02-01,completed
1064,1064,upi,488861,2024-10-15,completed
1065,1065,upi,46026,2023-10-04,completed
1066,1066,cash,78752,2023-10-20,completed
1067,1067,upi,632150,2024-05-31,completed
1068,1068,card,38730,2023-08-05,completed
1069,1069,cash,290647,2025-07-06,completed
1070,1070,cash,490540,2023-12-14,completed
1071,1071,upi,156177,2024-06-26,completed
1072,1072,upi,649422,2023-09-11,completed
1073,1073,card,814837,2025-04-08,completed
1074,1074,card,1235951,2025-07-02,completed
1075,1075,cash,847422,2023-12-23,completed
1076,1076,cash,345814,2024-09-28,completed
1077,1077,cash,151144,2025-09-11,completed
1078,1078,upi,145079,2026-01-21,completed
1079,1079,cash,1468106,2025-07-09,completed
1080,1080,upi,305349,2025-12-26,completed
1081,1081,cash,265068,2024-12-16,completed
1082,1082,upi,245505,2023-05-08,pending
1083,1083,upi,870539,2024-04-25,failed
1084,1084,cash,676883,2023-01-07,completed
1085,1085,card,766935,2025-06-02,completed
1086,1086,cash,1944068,2024-06-13,completed
1087,1087,upi,45795,2023-03-25,completed
1088,1088,cash,347835,2023-02-21,completed
1089,1089,cash,1042605,2024-06-14,pending
1090,1090,upi,699976,2024-03-08,failed
1091,1091,card,172744,2025-02-12,return
1092,1092,card,275111,2024-11-20,failed
1093,1093,upi,479890,2023-03-09,completed
1094,1094,card,393578,2023-11-24,failed
1095,1095,upi,1231836,2023-12-16,completed
1096,1096,cash,227638,2024-03-03,completed
1097,1097,upi,939815,2025-06-09,completed
1098,1098,card,29135,2024-05-26,completed
1099,1099,upi,610271,2026-06-01,completed
1100,1100,upi,91634,2024-04-26,completed
1101,1101,cash,1226270,2025-03-08,failed
1102,1102,upi,517628,2025-12-26,completed
1103,1103,cash,895203,2024-09-03,pending
1104,1104,upi,319910,2024-11-09,completed
1105,1105,upi,560224,2024-11-22,pending
1106,1106,cash,1135726,2026-04-07,completed
1107,1107,upi,1282610,2025-08-01,completed
1108,1108,card,1180420,2026-05-10,completed
1109,1109,card,728255,2023-11-30,return
1110,1110,cash,1061965,2026-06-12,completed
1111,1111,card,426756,2026-02-18,completed
1112,1112,cash,26373,2024-09-23,failed
1113,1113,card,1338606,2025-02-13,completed
1114,1114,cash,1490380,2024-12-23,completed
1115,1115,upi,734646,2024-04-24,completed
1116,1116,upi,520013,2026-07-06,completed
1117,1117,cash,1068820,2026-01-05,completed
1118,1118,upi,1075765,2024-12-30,failed
1119,1119,cash,236764,2025-07-20,return
1120,1120,upi,681567,2024-10-05,pending
1121,1121,card,9374,2026-02-01,completed
1122,1122,upi,563414,2024-11-17,completed
