order_id,product_id,quantity,unit_price
526,321,5,117567
527,457,2,43692
527,445,5,44894
527,156,1,43299
528,182,3,100465
528,309,4,6928
528,78,2,46284
528,456,4,53827
529,276,4,31306
529,333,2,33838
529,368,5,11692
529,74,4,66338
529,98,3,33877
530,106,4,322592
530,422,3,84671
530,257,1,48066
531,476,1,6653
531,130,3,103020
531,336,1,9486
531,243,2,37716
532,165,5,236084
532,391,5,118125
532,223,3,50138
532,149,4,9848
533,43,2,46765
533,64,2,16958
533,130,2,103020
533,315,3,254338
533,335,2,325437
534,479,5,124870
534,462,5,84658
534,135,4,68026
534,124,3,72493
535,190,3,35521
535,302,4,174010
536,195,3,45299
536,447,2,17438
537,489,1,83195
538,26,2,17025
538,129,1,5827
538,63,5,16864
539,55,3,195035
539,23,4,17339
539,166,4,12541
539,294,2,24516
540,10,2,23500
541,52,1,94514
541,39,3,100595
541,82,3,137182
541,282,1,79545
541,238,5,13772
542,351,4,30502
542,466,1,56723
543,255,1,5246
544,268,5,245217
544,144,2,3348
544,266,5,3862
544,301,5,163056
545,351,4,30502
545,165,3,236084
545,71,3,322513
545,325,2,17404
546,430,5,246618
546,138,1,107533
546,45,4,177896
546,37,4,95128
547,135,5,68026
547,171,1,24723
548,498,1,232103
548,201,2,31948
548,345,1,205943
548,306,1,21631
548,469,1,25965
549,456,2,53827
549,335,4,325437
549,191,3,67223
549,261,4,110716
550,268,4,245217
550,19,2,46145
550,141,5,26582
550,451,5,107375
551,404,2,80639
552,9,4,14154
553,485,5,23113
553,123,4,279054
553,287,2,38127
554,359,4,153672
554,34,1,88927
554,451,5,107375
555,198,3,303186
555,126,4,26687
555,424,4,71953
555,395,4,12207
555,465,2,18047
556,187,2,209644
556,85,3,11618
557,225,1,376537
557,265,3,228182
558,255,2,5246
558,455,4,21022
559,410,1,25982
559,432,3,10521
559,162,5,214499
559,169,3,178723
560,149,4,9848
560,107,5,22966
560,10,3,23500
560,70,3,97975
561,237,3,19452
562,380,2,76284
562,158,1,186789
563,271,4,87661
563,72,4,13930
563,370,4,241518
563,463,2,93210
564,40,1,366700
564,338,4,21332
564,309,5,6928
564,8,3,45692
565,179,5,147980
565,185,4,21284
566,494,3,339385
566,148,5,36417
566,77,3,29468
566,66,3,94469
567,125,5,3329
568,221,1,166207
568,469,3,25965
569,268,4,245217
569,311,3,26373
569,135,3,68026
569,200,5,17698
569,226,4,46493
570,413,4,160936
570,370,5,241518
570,190,2,35521
570,34,3,88927
571,419,1,78777
572,412,4,63565
572,62,2,191660
572,296,1,26698
572,24,1,151640
572,140,5,297192
573,23,3,17339
574,393,3,66531
574,72,2,13930
574,223,5,50138
574,24,1,151640
575,175,1,80636
575,381,4,3620
576,43,2,46765
577,310,1,6597
577,242,5,31952
578,106,1,322592
578,145,4,213841
578,64,2,16958
578,104,3,14364
579,398,2,122257
579,273,2,21099
579,247,3,3753
580,441,3,39469
580,253,4,33950
580,332,4,90588
581,151,1,159955
581,457,5,43692
582,401,3,14740
583,72,4,13930
584,155,2,11589
584,134,5,27301
584,346,3,13653
585,255,4,5246
585,393,4,66531
585,282,4,79545
585,177,4,19098
585,101,1,18123
586,490,4,21175
586,448,4,12674
586,487,5,46116
586,413,5,160936
587,336,4,9486
587,222,3,59357
588,20,5,40179
588,71,3,322513
588,251,4,136070
588,12,3,19732
589,82,5,137182
589,110,1,89656
589,307,1,25820
590,328,2,322486
591,338,2,21332
591,475,5,364569
591,279,2,26587
591,85,1,11618
592,115,1,46906
592,261,4,110716
592,116,1,139479
593,371,4,6925
593,77,2,29468
593,141,2,26582
593,496,5,15155
593,139,2,33059
594,342,2,49463
595,359,4,153672
596,400,3,38896
596,185,4,21284
597,85,2,11618
597,57,3,38622
598,301,5,163056
598,67,3,27366
599,99,4,318029
599,102,3,104057
599,330,5,13065
600,291,2,198170
600,116,5,139479
600,432,5,10521
601,230,1,5812
602,476,3,6653
602,329,4,23164
602,72,3,13930
603,111,3,54394
604,329,4,23164
605,246,2,55705
605,278,5,213791
606,271,4,87661
606,15,5,53076
606,307,3,25820
607,54,5,253598
607,208,3,109078
607,76,5,16359
607,320,5,353761
607,259,3,204654
608,428,5,101575
608,492,3,21824
608,130,4,103020
609,18,1,106801
609,468,1,28516
609,304,1,52325
610,259,5,204654
610,142,3,3835
611,366,3,6107
611,494,1,339385
611,239,5,104124
612,188,5,29382
612,56,2,47059
612,116,5,139479
612,474,3,19972
613,150,1,9051
613,237,3,19452
613,311,5,26373
613,378,4,5364
613,399,3,70186
614,293,1,60030
614,88,5,34078
614,402,4,30524
615,465,4,18047
615,355,5,32016
616,195,2,45299
616,467,4,64096
616,389,1,50329
616,472,3,36408
617,121,2,295195
617,331,2,215153
617,298,4,33167
617,91,4,6014
618,499,3,6622
619,63,4,16864
620,363,4,17442
620,251,1,136070
621,281,5,39335
621,486,1,12910
621,81,1,16640
621,465,1,18047
622,425,3,55700
622,179,4,147980
622,203,4,12061
622,210,4,233057
623,369,5,12491
623,23,4,17339
624,144,3,3348
624,446,1,28425
625,349,4,175402
625,302,4,174010
625,379,3,84354
625,255,2,5246
625,361,3,15440
626,169,1,178723
627,169,4,178723
628,491,4,329786
628,58,4,18434
628,438,4,23481
628,92,2,49542
629,307,3,25820
630,263,1,181135
630,496,5,15155
630,18,1,106801
631,344,4,209531
631,374,2,197138
631,72,2,13930
632,494,2,339385
633,58,2,18434
633,499,1,6622
633,286,2,6843
633,279,5,26587
633,432,2,10521
634,460,1,3548
635,285,4,25867
635,483,5,19217
635,122,3,58379
635,27,1,156687
635,487,5,46116
636,216,2,126332
637,311,4,26373
637,495,3,21011
637,70,3,97975
637,219,4,199512
638,168,5,50130
638,41,5,13733
639,205,2,15342
639,275,3,144381
639,53,3,174455
639,475,5,364569
639,44,5,38256
640,184,2,94140
640,488,3,5098
640,420,4,337141
640,123,1,279054
640,332,2,90588
641,281,3,39335
641,108,5,14119
641,395,4,12207
642,210,3,233057
642,435,4,2101
642,163,1,2388
642,145,1,213841
642,70,5,97975
643,223,4,50138
643,265,2,228182
643,360,2,41689
644,420,3,337141
644,449,5,245241
644,207,4,38826
645,23,5,17339
645,112,2,20511
645,370,4,241518
646,24,4,151640
646,259,5,204654
646,457,1,43692
646,163,3,2388
647,92,3,49542
647,28,4,262645
648,363,5,17442
649,296,1,26698
649,299,2,244845
649,448,2,12674
649,163,2,2388
649,240,3,11336
650,478,2,30883
650,104,2,14364
650,307,3,25820
650,448,4,12674
651,74,1,66338
651,392,5,96682
651,444,2,36153
651,276,2,31306
652,63,5,16864
652,204,4,21413
652,111,2,54394
652,282,5,79545
652,125,1,3329
653,396,5,108856
654,442,4,33478
654,329,3,23164
654,138,1,107533
654,120,2,40593
655,38,3,23812
656,168,1,50130
656,179,1,147980
657,164,1,105636
657,183,2,25987
657,231,5,33257
657,395,3,12207
658,348,2,203414
658,110,3,89656
659,467,3,64096
660,223,4,50138
661,467,2,64096
662,139,1,33059
662,290,1,195202
663,175,5,80636
663,300,4,19728
663,428,4,101575
663,16,3,12466
663,326,3,4873
664,70,5,97975
664,397,1,9374
665,189,5,37505
665,90,3,46285
665,286,4,6843
666,14,1,44460
666,113,2,272293
666,213,2,12503
667,189,3,37505
668,346,3,13653
668,435,4,2101
668,375,4,304045
668,469,1,25965
668,52,4,94514
669,159,4,13360
670,55,4,195035
670,301,4,163056
670,350,5,30892
670,153,5,45281
671,124,1,72493
671,303,1,66948
671,456,2,53827
671,46,1,29243
671,330,5,13065
672,256,4,19337
672,68,1,25262
672,269,2,216861
673,379,2,84354
673,410,2,25982
673,90,1,46285
673,121,1,295195
674,242,2,31952
674,273,2,21099
674,222,5,59357
674,136,5,52918
674,54,1,253598
675,232,3,46489
675,273,5,21099
675,195,1,45299
675,390,3,77909
675,258,4,46266
676,111,5,54394
677,439,5,76172
677,279,1,26587
677,82,5,137182
678,443,2,15672
678,455,4,21022
678,318,4,49519
678,119,4,126842
678,30,2,18635
679,279,5,26587
679,475,3,364569
679,179,2,147980
680,40,2,366700
680,4,3,16115
680,6,5,46366
680,473,3,35743
681,179,3,147980
682,38,1,23812
683,155,1,11589
683,5,1,43504
683,365,2,1681
683,173,4,65328
683,238,3,13772
684,67,2,27366
685,8,3,45692
685,433,1,104248
685,56,2,47059
686,417,3,13389
686,159,4,13360
686,40,5,366700
687,291,2,198170
687,78,2,46284
687,381,1,3620
687,246,3,55705
687,323,1,1715
688,271,3,87661
688,296,5,26698
688,182,5,100465
688,242,5,31952
689,319,4,13408
689,299,2,244845
689,241,5,8530
689,323,1,1715
690,386,4,27994
691,405,4,50824
692,421,4,16165
692,354,3,49452
692,57,3,38622
693,168,5,50130
693,424,5,71953
693,364,5,11269
693,415,1,21167
693,466,3,56723
694,488,5,5098
694,86,3,38482
694,256,3,19337
694,325,2,17404
694,177,3,19098
695,155,1,11589
695,59,2,16564
696,47,2,97070
696,216,3,126332
696,180,3,95722
696,487,1,46116
696,87,5,40788
697,114,1,165626
698,185,1,21284
698,77,2,29468
698,356,3,13766
698,290,4,195202
698,241,1,8530
699,11,3,28502
699,257,2,48066
700,420,2,337141
701,447,1,17438
701,177,4,19098
701,129,5,5827
702,81,3,16640
702,15,4,53076
703,6,3,46366
704,160,2,31418
704,341,5,72235
705,403,2,204017
705,92,3,49542
705,475,5,364569
706,500,4,26997
706,292,4,38803
706,36,3,39591
707,181,4,135041
707,411,4,54390
708,480,4,56026
708,282,1,79545
708,212,3,5586
708,332,1,90588
708,403,2,204017
709,42,3,269340
709,176,4,282106
709,83,3,117842
709,123,2,279054
710,392,3,96682
710,1,3,30460
710,162,5,214499
710,300,4,19728
711,480,3,56026
711,153,4,45281
712,164,4,105636
712,270,2,279510
712,47,4,97070
713,420,4,337141
713,175,4,80636
713,431,4,23838
713,398,5,122257
714,365,5,1681
714,419,1,78777
715,186,5,94727
715,289,2,50842
715,253,4,33950
716,289,4,50842
716,121,5,295195
716,222,3,59357
716,176,1,282106
717,65,1,30850
717,172,5,113684
718,374,3,197138
718,357,4,89463
719,154,3,87423
719,149,1,9848
719,264,3,127162
720,61,4,83470
720,199,1,183584
721,102,5,104057
721,16,5,12466
721,73,3,190146
721,295,2,4752
721,282,3,79545
722,57,3,38622
722,204,3,21413
723,113,4,272293
724,153,5,45281
724,109,2,28029
724,301,2,163056
724,465,4,18047
724,439,1,76172
725,309,4,6928
725,129,2,5827
725,306,4,21631
725,311,5,26373
725,221,5,166207
726,421,1,16165
726,351,4,30502
726,178,3,42065
727,172,5,113684
727,483,3,19217
728,415,4,21167
728,130,3,103020
728,94,1,58365
728,13,5,62062
728,436,2,201412
729,181,2,135041
729,29,5,217876
729,46,5,29243
729,233,2,70397
729,116,3,139479
730,287,4,38127
730,106,5,322592
730,271,1,87661
731,92,1,49542
731,237,1,19452
731,325,5,17404
732,478,5,30883
733,469,4,25965
733,103,4,49500
733,138,2,107533
734,367,1,385569
735,52,4,94514
735,450,1,18155
735,349,1,175402
736,271,2,87661
736,163,1,2388
736,69,4,341185
736,450,2,18155
737,265,4,228182
738,229,4,8418
738,104,4,14364
738,261,4,110716
738,271,3,87661
739,21,3,4967
739,287,5,38127
739,36,4,39591
740,486,4,12910
740,464,5,50392
741,394,1,26520
741,147,5,17331
741,197,5,56261
742,56,2,47059
742,341,1,72235
742,23,1,17339
742,28,5,262645
743,462,1,84658
743,466,5,56723
743,405,1,50824
743,44,2,38256
743,106,5,322592
744,253,4,33950
745,469,1,25965
745,247,4,3753
745,209,1,75954
745,321,2,117567
745,470,1,89384
746,3,1,16395
747,74,2,66338
747,120,2,40593
747,339,5,46398
747,152,1,18477
747,87,5,40788
748,143,2,32664
748,237,4,19452
748,241,1,8530
748,322,2,69626
748,306,3,21631
749,60,5,91561
749,79,2,284973
749,342,2,49463
749,135,1,68026
750,137,3,188948
750,417,1,13389
750,171,2,24723
751,234,1,21558
751,408,5,169925
751,158,4,186789
751,11,5,28502
751,218,5,23819
752,340,2,19725
752,177,5,19098
752,19,2,46145
752,466,4,56723
752,313,4,28221
753,191,4,67223
754,500,4,26997
754,429,5,25549
754,43,3,46765
755,225,3,376537
756,199,5,183584
757,305,2,133725
757,414,5,278944
757,284,5,216354
758,100,3,42292
758,5,5,43504
758,170,2,22358
758,136,5,52918
759,381,1,3620
759,318,5,49519
759,278,2,213791
760,174,3,14927
760,345,5,205943
760,304,5,52325
760,29,5,217876
761,293,3,60030
761,159,5,13360
761,336,2,9486
761,434,4,20170
762,55,4,195035
762,353,4,64555
762,347,2,17871
763,231,3,33257
763,266,3,3862
764,56,4,47059
765,15,5,53076
765,80,3,27685
765,92,4,49542
766,191,2,67223
766,454,4,31060
766,435,2,2101
767,120,4,40593
767,417,2,13389
767,63,3,16864
768,334,2,178337
769,211,1,236041
770,476,1,6653
770,288,3,37239
771,433,4,104248
771,65,3,30850
771,338,3,21332
771,113,4,272293
772,280,4,31887
772,498,3,232103
772,153,3,45281
773,464,1,50392
774,105,1,2703
774,437,4,32226
775,16,4,12466
775,109,1,28029
775,121,4,295195
775,408,2,169925
776,398,5,122257
776,364,3,11269
776,162,2,214499
776,121,1,295195
777,76,5,16359
778,294,2,24516
778,286,5,6843
778,275,5,144381
778,492,3,21824
778,173,3,65328
779,27,5,156687
779,374,3,197138
780,339,2,46398
781,43,4,46765
781,79,2,284973
781,434,3,20170
781,123,4,279054
782,75,3,14201
782,80,1,27685
782,30,4,18635
782,364,5,11269
783,488,5,5098
784,356,3,13766
784,375,5,304045
784,108,3,14119
785,427,3,11528
785,31,5,4757
785,221,5,166207
785,123,2,279054
785,254,2,37839
786,499,4,6622
786,329,4,23164
786,205,5,15342
787,461,4,4179
787,178,5,42065
787,138,1,107533
788,141,3,26582
788,439,5,76172
789,307,1,25820
789,193,4,21914
789,103,5,49500
790,187,2,209644
790,373,2,16339
790,426,1,97056
790,40,3,366700
790,448,2,12674
791,249,5,26469
791,65,3,30850
791,79,1,284973
791,152,4,18477
792,324,1,246505
792,439,4,76172
792,459,4,390475
792,84,4,301427
793,343,4,30610
793,171,1,24723
794,66,2,94469
794,244,3,81779
794,316,5,110095
794,468,3,28516
794,347,4,17871
795,383,2,7803
795,223,1,50138
795,235,4,12586
795,317,2,6176
796,375,2,304045
796,151,4,159955
796,106,3,322592
796,141,1,26582
796,92,1,49542
797,64,3,16958
797,54,5,253598
797,308,5,132875
798,14,2,44460
798,338,4,21332
798,30,4,18635
798,476,3,6653
798,269,1,216861
799,411,5,54390
799,288,1,37239
800,315,4,254338
800,477,5,222378
800,447,5,17438
800,144,2,3348
801,164,4,105636
801,232,1,46489
801,401,3,14740
802,126,3,26687
802,448,4,12674
802,344,2,209531
802,350,2,30892
802,383,3,7803
803,151,3,159955
803,187,1,209644
803,482,4,202407
803,251,3,136070
804,232,5,46489
804,224,2,178542
804,40,2,366700
804,32,5,27405
805,159,2,13360
805,207,1,38826
805,29,1,217876
805,453,5,96234
806,369,5,12491
806,498,1,232103
806,139,2,33059
806,279,2,26587
807,318,2,49519
807,18,5,106801
807,451,2,107375
807,46,3,29243
807,193,1,21914
808,93,3,223976
808,411,2,54390
808,1,1,30460
808,366,4,6107
808,52,5,94514
809,89,2,28187
809,417,4,13389
809,106,1,322592
810,344,2,209531
810,160,2,31418
810,277,5,97231
810,406,3,45566
810,76,3,16359
811,300,3,19728
811,371,3,6925
811,150,3,9051
811,322,1,69626
812,321,1,117567
812,214,4,135750
812,160,1,31418
813,24,1,151640
814,110,1,89656
814,385,4,130577
815,259,5,204654
815,257,1,48066
815,61,3,83470
815,354,4,49452
815,79,1,284973
816,254,1,37839
816,321,4,117567
816,17,3,39052
817,207,1,38826
817,430,4,246618
817,407,1,90865
817,20,4,40179
818,252,5,30564
818,206,1,161706
818,202,4,30734
818,66,4,94469
819,255,2,5246
820,157,4,73175
820,383,2,7803
820,405,5,50824
820,232,4,46489
820,345,2,205943
821,144,1,3348
821,371,3,6925
821,101,1,18123
822,481,5,50319
822,17,5,39052
822,465,4,18047
823,369,4,12491
823,156,4,43299
823,381,4,3620
823,398,5,122257
824,62,3,191660
825,93,4,223976
825,211,1,236041
826,486,3,12910
827,205,1,15342
827,12,3,19732
827,197,2,56261
828,123,5,279054
828,396,4,108856
828,43,3,46765
828,171,4,24723
829,90,2,46285
829,193,3,21914
829,417,1,13389
829,493,5,89214
830,53,3,174455
831,244,5,81779
831,38,4,23812
831,431,3,23838
832,125,5,3329
832,441,5,39469
833,450,1,18155
833,6,2,46366
833,249,2,26469
833,163,4,2388
834,46,3,29243
834,18,2,106801
834,195,3,45299
834,274,2,29236
834,36,3,39591
835,448,5,12674
835,256,4,19337
836,161,1,57428
836,101,1,18123
836,374,3,197138
836,267,5,70542
836,178,4,42065
837,59,2,16564
838,39,5,100595
838,389,3,50329
838,359,1,153672
838,375,3,304045
839,208,1,109078
839,480,4,56026
839,70,3,97975
840,484,1,38947
840,171,1,24723
840,335,3,325437
840,123,3,279054
840,452,3,10853
841,490,3,21175
841,140,1,297192
841,80,5,27685
842,215,5,24668
842,13,5,62062
843,278,4,213791
843,381,2,3620
843,243,1,37716
843,9,2,14154
843,90,2,46285
844,157,2,73175
845,437,5,32226
845,129,2,5827
845,236,1,17489
845,206,2,161706
845,496,2,15155
846,455,1,21022
846,144,1,3348
846,457,3,43692
846,105,1,2703
847,44,2,38256
847,252,2,30564
847,4,3,16115
847,122,4,58379
847,355,1,32016
848,117,5,64514
849,304,2,52325
849,167,4,349988
850,427,2,11528
851,53,1,174455
851,51,2,63866
851,305,2,133725
851,314,4,291451
851,300,3,19728
852,92,2,49542
853,22,4,140911
853,93,5,223976
854,276,3,31306
854,372,5,135500
855,275,4,144381
855,472,5,36408
856,300,3,19728
856,487,3,46116
856,109,3,28029
856,134,3,27301
857,267,5,70542
857,252,5,30564
857,89,4,28187
858,373,3,16339
858,435,4,2101
858,379,3,84354
858,419,3,78777
859,288,1,37239
859,361,5,15440
859,230,2,5812
859,255,1,5246
860,352,2,165672
861,190,1,35521
861,100,1,42292
861,148,1,36417
861,116,5,139479
862,70,4,97975
862,325,5,17404
862,392,2,96682
862,26,5,17025
863,298,2,33167
864,330,4,13065
864,197,5,56261
864,331,5,215153
864,295,4,4752
865,161,2,57428
866,248,2,63230
866,444,1,36153
867,306,3,21631
867,246,5,55705
867,8,3,45692
867,209,2,75954
867,77,1,29468
868,185,2,21284
868,66,5,94469
868,86,1,38482
868,377,3,84604
869,18,5,106801
869,241,2,8530
870,332,2,90588
870,103,3,49500
870,410,5,25982
870,233,3,70397
870,240,2,11336
871,499,5,6622
872,249,3,26469
872,135,1,68026
873,152,5,18477
873,363,1,17442
873,411,2,54390
873,138,4,107533
873,3,3,16395
874,122,3,58379
874,30,3,18635
874,191,1,67223
874,162,3,214499
875,164,3,105636
875,100,3,42292
875,485,3,23113
875,461,1,4179
876,307,3,25820
876,429,1,25549
877,322,4,69626
877,421,1,16165
877,377,4,84604
878,246,4,55705
878,141,1,26582
878,92,1,49542
878,410,1,25982
879,121,5,295195
879,328,3,322486
879,110,1,89656
879,312,3,3394
879,58,3,18434
880,285,3,25867
880,468,3,28516
880,377,4,84604
880,72,5,13930
881,218,3,23819
881,500,1,26997
882,154,5,87423
882,211,2,236041
883,59,4,16564
883,413,2,160936
883,360,4,41689
883,184,3,94140
883,214,5,135750
884,373,1,16339
884,51,5,63866
884,15,4,53076
884,65,1,30850
884,209,1,75954
885,300,1,19728
885,403,3,204017
886,43,4,46765
886,318,3,49519
887,109,4,28029
887,90,2,46285
887,45,2,177896
888,240,5,11336
888,340,1,19725
888,358,4,161738
889,473,4,35743
889,41,5,13733
889,376,3,62184
889,151,4,159955
889,72,3,13930
890,311,3,26373
890,337,3,22216
890,406,3,45566
890,450,3,18155
891,319,4,13408
891,11,4,28502
891,198,3,303186
892,334,1,178337
893,13,3,62062
893,345,3,205943
894,85,2,11618
894,202,4,30734
894,376,1,62184
894,303,5,66948
894,92,5,49542
895,84,1,301427
895,74,5,66338
896,344,5,209531
897,26,3,17025
897,481,1,50319
897,94,4,58365
897,80,3,27685
898,430,3,246618
898,458,3,71947
898,427,5,11528
898,281,1,39335
899,252,5,30564
899,476,1,6653
900,253,3,33950
900,68,3,25262
901,87,5,40788
901,249,5,26469
901,2,3,1161
902,483,1,19217
902,372,2,135500
902,57,4,38622
902,442,3,33478
903,278,1,213791
903,282,1,79545
903,436,3,201412
904,224,4,178542
904,137,1,188948
904,69,1,341185
904,267,5,70542
905,320,2,353761
905,436,1,201412
905,145,1,213841
905,96,4,218785
906,380,3,76284
906,200,4,17698
906,466,2,56723
906,431,3,23838
907,21,2,4967
907,461,2,4179
907,393,4,66531
908,60,1,91561
909,480,2,56026
909,54,3,253598
909,238,5,13772
909,500,1,26997
910,478,4,30883
910,69,5,341185
911,31,2,4757
911,20,1,40179
912,131,5,24943
912,85,4,11618
912,400,3,38896
912,179,4,147980
912,71,4,322513
913,349,5,175402
913,491,2,329786
914,205,1,15342
915,22,4,140911
915,375,4,304045
915,363,5,17442
916,402,2,30524
916,306,2,21631
916,230,4,5812
916,200,3,17698
917,296,2,26698
917,59,3,16564
917,435,2,2101
917,37,4,95128
918,129,3,5827
919,465,1,18047
919,47,2,97070
919,164,5,105636
919,131,5,24943
919,79,5,284973
920,47,1,97070
920,388,1,281397
920,187,4,209644
920,70,4,97975
921,152,5,18477
921,42,5,269340
921,178,3,42065
922,319,1,13408
922,191,4,67223
923,156,3,43299
923,380,1,76284
923,56,4,47059
923,97,1,29008
924,109,1,28029
924,205,3,15342
924,11,4,28502
924,460,1,3548
924,121,5,295195
925,177,3,19098
926,320,1,353761
926,377,4,84604
927,427,5,11528
927,246,2,55705
927,328,1,322486
927,434,3,20170
927,232,1,46489
928,452,2,10853
928,447,5,17438
928,442,4,33478
929,72,4,13930
929,320,1,353761
929,349,3,175402
929,454,5,31060
930,119,1,126842
930,255,2,5246
930,76,4,16359
930,5,3,43504
931,396,4,108856
931,369,3,12491
931,340,3,19725
931,36,4,39591
931,184,2,94140
932,369,4,12491
932,102,5,104057
932,40,4,366700
933,65,5,30850
933,165,3,236084
933,342,3,49463
934,372,4,135500
934,424,1,71953
934,412,1,63565
934,342,1,49463
934,480,5,56026
935,217,5,46252
935,426,2,97056
936,396,3,108856
936,170,3,22358
936,148,3,36417
937,313,2,28221
937,291,2,198170
937,314,2,291451
937,180,3,95722
937,458,2,71947
938,321,1,117567
939,321,1,117567
939,494,5,339385
939,169,3,178723
939,490,4,21175
939,1,1,30460
940,233,1,70397
940,238,2,13772
940,400,4,38896
940,311,1,26373
941,497,4,25163
941,186,2,94727
942,196,2,9369
942,117,5,64514
942,93,1,223976
942,116,1,139479
942,353,4,64555
943,286,5,6843
944,260,3,198369
945,43,3,46765
945,376,4,62184
945,10,1,23500
945,222,1,59357
945,455,1,21022
946,395,4,12207
947,113,2,272293
947,411,5,54390
947,172,1,113684
948,276,1,31306
948,45,1,177896
948,415,1,21167
948,456,1,53827
949,71,2,322513
950,246,4,55705
950,222,2,59357
